,text,text1,text2,tag,tag1,tag2,score1,score2,num_text,num_text1,num_text2,sensitivity(0.6),sensitivity(0.6)(True Tag),sensitivity(0.6)(#text each Tag),precision(0.6),precision(0.6)(True Tag),precision(0.6)(above cutoff),sensitivity(0.7),sensitivity(0.7)(True Tag),sensitivity(0.7)(#text each Tag),precision(0.7),precision(0.7)(True Tag),precision(0.7)(above cutoff),sensitivity(0.8),sensitivity(0.8)(True Tag),sensitivity(0.8)(#text each Tag),precision(0.8),precision(0.8)(True Tag),precision(0.8)(above cutoff)
1528,"김대일 PD ""'도깨비', 온 가족이 할 수 있는 게임으로 개발""","펄어비스 김대일 총괄 PD ""도깨비, 온 가족이 할 수 있도록 개발""",김대일 펄어비스 의장 “온 가족이 할 수 있는 게임을 만들어야 한다는 생각으로 ‘도깨비’ 기획”,169,169,169,0.8672999739646912,0.8233743968080254,1717,1539,1531,61.54,8,13,100.0,8,8,46.15,6,13,100.0,6,6,15.38,2,13,100.0,2,2
1529,"‘주가 떡상’ 부른 도깨비, 펄어비스 창업자 생각보니","""아프간 품은 곳에 '돈쭐'내주자"" 주문 폭주에 진천몰 일시 마비",펄어비스 글로벌서 주목...붉은사막에 도깨비 집중조명,169,148,169,0.5465999841690063,1.0000000000000002,1717,1368,1537,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0
1530,"펄어비스 ""신작 도깨비, 온 가족이 할 수 있는 게임으로 기획""","김대일 펄어비스 ""도깨비, 온 가족이 할 수 있는 게임""",김대일 펄어비스 의장 “온 가족이 할 수 있는 게임을 만들어야 한다는 생각으로 ‘도깨비’ 기획”,169,169,169,0.8754000067710876,0.8934754692769749,1717,1532,1531,61.54,8,13,100.0,8,8,46.15,6,13,100.0,6,6,23.08,3,13,100.0,3,3
1531,김대일 펄어비스 의장 “온 가족이 할 수 있는 게임을 만들어야 한다는 생각으로 ‘도깨비’ 기획”,"펄어비스 ""신작 도깨비, 온 가족이 할 수 있는 게임으로 기획""","펄어비스 김대일 의장 ""도깨비, 온 가족이 할 수 있는 게임""",169,169,169,0.8669000267982483,0.9032173767109243,1717,1530,1527,61.54,8,13,100.0,8,8,46.15,6,13,100.0,6,6,23.08,3,13,100.0,3,3
1532,"김대일 펄어비스 ""도깨비, 온 가족이 할 수 있는 게임""","펄어비스 김대일 의장 ""도깨비, 온 가족이 할 수 있는 게임""","펄어비스 김대일 의장 ""도깨비, 온 가족이 할 수 있는 게임""",169,169,169,0.9825999736785889,1.0000000000000004,1717,1527,1527,61.54,8,13,100.0,8,8,46.15,6,13,100.0,6,6,38.46,5,13,100.0,5,5
1533,베일 벗은 펄어비스 게임 '도깨비'…한국 문화 세계에 알린다,"펄어비스 김대일 ""도깨비는 '고스트 버스터즈' 영향, 온 가족용 게임""","‘주가 떡상’ 부른 도깨비, 펄어비스 창업자 생각보니",169,169,169,0.5967000126838684,0.6899866983531603,1717,1536,1529,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0
1534,펄어비스 김대일 총괄PD “온 가족 위한 ‘도깨비’ 기획”,"펄어비스 김대일 총괄 PD ""도깨비, 온 가족이 할 수 있도록 개발""",김대일 펄어비스 총괄 프로듀서가 밝힌 '도깨비' 제작 의도는,169,169,169,0.8428000211715698,0.8735458496118862,1717,1539,1538,53.85,7,13,100.0,7,7,7.69,1,13,100.0,1,1,7.69,1,13,100.0,1,1
1535,김대일 펄어비스 ‘도깨비’ 총괄 PD “온 가족이 모험 떠날 수 있는 게임”,"김대일 PD ""'도깨비', 온 가족이 할 수 있는 게임으로 개발""","펄어비스 김대일 의장 ""도깨비, 온 가족이 할 수 있는 게임""",169,169,169,0.7847999930381775,1.0000000000000004,1717,1528,1527,61.54,8,13,100.0,8,8,53.85,7,13,100.0,7,7,0.0,0,13,0.0,0,0
1536,"펄어비스 김대일 ""도깨비는 '고스트 버스터즈' 영향, 온 가족용 게임""","펄어비스 김대일 의장 ""도깨비, 온 가족이 할 수 있는 게임""","펄어비스 김대일 의장 ""도깨비, 온 가족이 할 수 있는 게임""",169,169,169,0.8575999736785889,0.7067874480357748,1717,1527,1527,46.15,6,13,100.0,6,6,38.46,5,13,100.0,5,5,15.38,2,13,100.0,2,2
1537,펄어비스 글로벌서 주목...붉은사막에 도깨비 집중조명,박범계 “세계적 수준”이라던 전자발찌... 결국 뜯어고친다,"‘주가 떡상’ 부른 도깨비, 펄어비스 창업자 생각보니",169,141,169,0.4277999997138977,1.0000000000000002,1717,1310,1529,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0
1538,김대일 펄어비스 총괄 프로듀서가 밝힌 '도깨비' 제작 의도는,"김희철 ""유기견 비추천""에…""그럼 공장서 사냐"" 온라인 설전",펄어비스 김대일 총괄PD “온 가족 위한 ‘도깨비’ 기획”,169,140,169,0.5641999840736389,0.8735458496118862,1717,1305,1534,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0
1539,"펄어비스 김대일 총괄 PD ""도깨비, 온 가족이 할 수 있도록 개발""","김대일 PD ""'도깨비', 온 가족이 할 수 있는 게임으로 개발""",김대일 펄어비스 의장 “온 가족이 할 수 있는 게임을 만들어야 한다는 생각으로 ‘도깨비’ 기획”,169,169,169,0.8672999739646912,0.804434327821451,1717,1528,1531,53.85,7,13,100.0,7,7,23.08,3,13,100.0,3,3,15.38,2,13,100.0,2,2
1540,미얀마 학생 위해 '온라인 학교' 만든 전북대 학생들,"전북대 학생들, 미얀마 학생 위한 온라인학교 '들풀' 운영 화제","“빼앗긴 학교, 우리가 찾아줄께요”미얀마 학생 위해 온라인 학교 개설한 전북대 청년들",170,170,170,0.7818999886512756,0.9466388782963722,1717,1549,1546,40.0,4,10,100.0,4,4,30.0,3,10,100.0,3,3,0.0,0,10,0.0,0,0
1541,교실 잃어버린 미얀마 학생 위해 '온라인학교' 개설 화제,“학교 잃은 미얀마 학생들위해” 온라인스쿨 열어준 전북대생들,미얀마 학생 위해 '온라인 학교' 만든 전북대 학생들,170,170,170,0.824400007724762,0.7851994494684006,1717,1547,1540,40.0,4,10,100.0,4,4,30.0,3,10,100.0,3,3,10.0,1,10,100.0,1,1
1542,“미얀마 학생들의 잃어버린 꿈을 찾는 마중물 되고 싶어요”,“학교 잃은 미얀마 학생들위해” 온라인스쿨 열어준 전북대생들,“학교 잃은 미얀마 학생들위해” 온라인스쿨 열어준 전북대생들,170,170,170,0.566100001335144,0.6997347021245468,1717,1547,1547,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0
1543,"'미얀마의 봄, 광주를 만나다'…1일 광주·4일 여수 공연","""日차기 총리감은?""…1위는 고노 장관·스가 총리는 4위에",바다가 일자리다…'2021 해양수산 온라인 취업박람회' 30일 개막,170,91,1,0.4846999943256378,0.0,1717,818,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0
1544,미얀마에서 날라온 ‘뜻 깊은 감사장’,美 아프간 테러 IS보복에…칼날달린 ‘닌자미사일’ 썼다,바다가 일자리다…'2021 해양수산 온라인 취업박람회' 30일 개막,170,18,1,0.4864000082015991,0.0,1717,145,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0
1545,"""미얀마는 지금 모두가 아파요, '봄혁명' 완수에 함께 해요""","""사회적 문제, 메타버스로 푼다""…정부, 총상금 1억 '솔·직 챌린지'",바다가 일자리다…'2021 해양수산 온라인 취업박람회' 30일 개막,170,64,1,0.39480000734329224,0.0,1717,582,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0
1546,"“빼앗긴 학교, 우리가 찾아줄께요”미얀마 학생 위해 온라인 학교 개설한 전북대 청년들",“학교 잃은 미얀마 학생들위해” 온라인스쿨 열어준 전북대생들,미얀마 학생 위해 '온라인 학교' 만든 전북대 학생들,170,170,170,0.8133000135421753,0.9466388782963722,1717,1547,1540,40.0,4,10,100.0,4,4,20.0,2,10,100.0,2,2,10.0,1,10,100.0,1,1
1547,“학교 잃은 미얀마 학생들위해” 온라인스쿨 열어준 전북대생들,교실 잃어버린 미얀마 학생 위해 '온라인학교' 개설 화제,"“빼앗긴 학교, 우리가 찾아줄께요”미얀마 학생 위해 온라인 학교 개설한 전북대 청년들",170,170,170,0.824400007724762,0.7732078834530153,1717,1541,1546,40.0,4,10,100.0,4,4,40.0,4,10,100.0,4,4,30.0,3,10,100.0,3,3
1548,경남 미얀마 피난민 구호 보건의료물품 온정 이어져,보건의료노조 총파업 초읽기…부산 병원 11곳 동참,“미얀마 학생들의 잃어버린 꿈을 찾는 마중물 되고 싶어요”,170,153,170,0.550000011920929,0.6997347021245468,1717,1418,1542,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0,0.0,0,10,0.0,0,0
1549,"전북대 학생들, 미얀마 학생 위한 온라인학교 '들풀' 운영 화제",“학교 잃은 미얀마 학생들위해” 온라인스쿨 열어준 전북대생들,교실 잃어버린 미얀마 학생 위해 '온라인학교' 개설 화제,170,170,170,0.8015999794006348,0.5815451158410916,1717,1547,1541,40.0,4,10,100.0,4,4,40.0,4,10,100.0,4,4,10.0,1,10,100.0,1,1
1550,"충북교육청, 3149억 증액 추경안 제출…""코로나 교육결손 회복""","""코로나 교육결손 극복""…충북교육청 2184억원 투입","""코로나 교육결손 극복""…충북교육청 2184억원 투입",171,171,171,0.836899995803833,1.0000000000000002,1717,1551,1551,71.43,5,7,83.33,5,6,42.86,3,7,100.0,3,3,28.57,2,7,100.0,2,2
1551,"""코로나 교육결손 극복""…충북교육청 2184억원 투입","충북교육청 ""코로나19 수업 결손 극복…2천184억원 투입""","충북교육청, 3149억 증액 추경안 제출…""코로나 교육결손 회복""",171,171,171,0.8986999988555908,1.0000000000000002,1717,1553,1550,57.14,4,7,80.0,4,5,42.86,3,7,100.0,3,3,28.57,2,7,100.0,2,2
1552,"충북교육청, 학생 1인당 10만원 지원한다…추경 편성","""학생 1인당 10만원 재난지원금"" 충북교육청 추경안 편성","""학생 1인당 10만원 재난지원금"" 충북교육청 추경안 편성",171,171,171,0.9178000092506409,0.8833288447913596,1717,1556,1556,28.57,2,7,100.0,2,2,28.57,2,7,100.0,2,2,14.29,1,7,100.0,1,1
1553,"충북교육청 ""코로나19 수업 결손 극복…2천184억원 투입""","""코로나 교육결손 극복""…충북교육청 2184억원 투입","충북교육청, 3149억 증액 추경안 제출…""코로나 교육결손 회복""",171,171,171,0.8986999988555908,0.6700649334531689,1717,1551,1550,42.86,3,7,75.0,3,4,42.86,3,7,100.0,3,3,14.29,1,7,100.0,1,1
1554,"충북교육청, 추경 3149억원 편성…""코로나, 학습결손 해소 중점""","충북교육청, 3149억 증액 추경안 제출…""코로나 교육결손 회복""","충북교육청, 3149억 증액 추경안 제출…""코로나 교육결손 회복""",171,171,171,0.8349999785423279,1.0000000000000002,1717,1550,1550,42.86,3,7,75.0,3,4,42.86,3,7,100.0,3,3,14.29,1,7,100.0,1,1
1555,학생 '교육회복지원금' 10만원씩 바우처 카드 지원…교육회복예산 2184억원,"""학생 1인당 10만원 재난지원금"" 충북교육청 추경안 편성",안양문예재단 ‘예술로 공존’ 접수…4천만원 지원,171,171,117,0.7526000142097473,0.537275788380465,1717,1556,1051,57.14,4,7,100.0,4,4,28.57,2,7,100.0,2,2,0.0,0,7,0.0,0,0
1556,"""학생 1인당 10만원 재난지원금"" 충북교육청 추경안 편성","충북교육청, 학생 1인당 10만원 지원한다…추경 편성","충북교육청, 학생 1인당 10만원 지원한다…추경 편성",171,171,171,0.9178000092506409,0.8833288447913596,1717,1552,1552,42.86,3,7,75.0,3,4,28.57,2,7,100.0,2,2,14.29,1,7,100.0,1,1
1557,고용유지지원금 만료 '코앞'…고용절벽 내몰린 LCC,"한경연 ""중단시 대량실업…고용유지지원금, 연장해야""",한경연 “고용유지지원금 지급기간 연장해 대량 실업 막아야”,172,172,172,0.6747999787330627,0.7346345045787488,1717,1569,1564,38.46,5,13,100.0,5,5,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0
1558,한경연 “코로나19 여전..고용유지지원금 지원 연장해야”,"한경연 ""코로나발 고용불안 계속, 특고 지원금 연말까지 연장해야""","한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의",172,172,172,0.7664999961853027,0.8213680307611109,1717,1566,1562,53.85,7,13,77.78,7,9,23.08,3,13,100.0,3,3,0.0,0,13,0.0,0,0
1559,"특별업종 고용유지지원금, 내달 종료… 한경연 “지원 기간 연장해야”","한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의","고용유지지원금 9월 종료… 한경연 ""연말까지 기간 연장해야""",172,172,172,0.8596000075340271,0.7864160563810121,1717,1562,1561,84.62,11,13,100.0,11,11,53.85,7,13,100.0,7,7,38.46,5,13,100.0,5,5
1560,“올해 말까지 늘려달라” 잇단 요청…고용지원금 추가 연장될까,"한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의","수도권 신도시 추가 조성한다···'의왕군포안산, 화성진안'",172,172,181,0.7878000140190125,0.5310579554851402,1717,1562,1689,69.23,9,13,90.0,9,10,23.08,3,13,100.0,3,3,0.0,0,13,0.0,0,0
1561,"고용유지지원금 9월 종료… 한경연 ""연말까지 기간 연장해야""","특별업종 고용유지지원금, 내달 종료… 한경연 “지원 기간 연장해야”","한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의",172,172,172,0.8159000277519226,0.796741085777695,1717,1559,1562,69.23,9,13,100.0,9,9,38.46,5,13,100.0,5,5,7.69,1,13,100.0,1,1
1562,"한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의","한경연 ""중단시 대량실업…고용유지지원금, 연장해야""","한경연 ""중단시 대량실업…고용유지지원금, 연장해야""",172,172,172,0.8964999914169312,1.0,1717,1569,1569,84.62,11,13,100.0,11,11,76.92,10,13,100.0,10,10,30.77,4,13,100.0,4,4
1563,고용유지지원금 종료 앞둔 항공·여행업…대규모 실업 '공포',한경연 “정부 고용지원금 중단시 대규모 실업 우려···올해 말까지 연장해야”,고용유지지원금 만료 '코앞'…고용절벽 내몰린 LCC,172,172,172,0.6621000170707703,0.6943906546379001,1717,1568,1557,23.08,3,13,100.0,3,3,0.0,0,13,0.0,0,0,0.0,0,13,0.0,0,0
1564,한경연 “고용유지지원금 지급기간 연장해 대량 실업 막아야”,"한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의","한경연, 고용유지지원금 기간 연장 건의",172,172,172,0.8418999910354614,0.8010652051935758,1717,1562,1567,84.62,11,13,91.67,11,12,53.85,7,13,100.0,7,7,30.77,4,13,100.0,4,4
1565,"한경연, 정부에 '특별고용지원 업종 지원금' 기간 연장 건의","특별업종 고용유지지원금, 내달 종료… 한경연 “지원 기간 연장해야”","한경연, 고용유지지원금 기간 연장 건의",172,172,172,0.7670000195503235,0.6405677013053984,1717,1559,1567,53.85,7,13,100.0,7,7,23.08,3,13,100.0,3,3,0.0,0,13,0.0,0,0
1566,"한경연 ""코로나발 고용불안 계속, 특고 지원금 연말까지 연장해야""","한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의","한경연, 정부에 '특별고용지원 업종 지원금' 기간 연장 건의",172,172,172,0.8741999864578247,0.5603546785948358,1717,1562,1565,84.62,11,13,100.0,11,11,69.23,9,13,100.0,9,9,23.08,3,13,100.0,3,3
1567,"한경연, 고용유지지원금 기간 연장 건의","특별업종 고용유지지원금, 내달 종료… 한경연 “지원 기간 연장해야”",한경연 “고용유지지원금 지급기간 연장해 대량 실업 막아야”,172,172,172,0.7771000266075134,0.8010652051935758,1717,1559,1564,69.23,9,13,100.0,9,9,46.15,6,13,100.0,6,6,0.0,0,13,0.0,0,0
1568,한경연 “정부 고용지원금 중단시 대규모 실업 우려···올해 말까지 연장해야”,한경연 “고용유지지원금 지급기간 연장해 대량 실업 막아야”,"한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의",172,172,172,0.8217999935150146,0.4904101927090374,1717,1564,1562,69.23,9,13,90.0,9,10,30.77,4,13,100.0,4,4,7.69,1,13,100.0,1,1
1569,"한경연 ""중단시 대량실업…고용유지지원금, 연장해야""","한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의","한경연 ""고용유지지원금 연말까지 연장해야"" 고용부에 건의",172,172,172,0.8964999914169312,1.0,1717,1562,1562,92.31,12,13,85.71,12,14,69.23,9,13,100.0,9,9,30.77,4,13,100.0,4,4
1570,내년 8월 우리 달 궤도선에 실릴 NASA 섀도캠···미국 주도 아르테미스 유인기지 물색한다,내년 8월 발사 달 궤도선에 美 NASA 개발 '섀도캠' 장착 완료,[지금은 우주] 내년 8월 우리나라 '달 궤도선' 발사한다,173,31,31,0.8331999778747559,0.6965413152944975,1717,264,261,85.71,6,7,42.86,6,14,0.0,0,7,0.0,0,4,0.0,0,7,0.0,0,1
1571,NASA와 함께 달 표면 알려지지 않은 미지의 영역 밝힌다,달 표면 미지의 영역 밝힌다…NASA 탑재체 韓 달궤도선에 탑재,바다가 일자리다…'2021 해양수산 온라인 취업박람회' 30일 개막,173,31,1,0.8206999897956848,0.0,1717,258,0,42.86,3,7,60.0,3,5,14.29,1,7,50.0,1,2,0.0,0,7,0.0,0,1
1572,내년 8월 발사 한국 달 궤도선 '이상 무'...미 '섀도우캠' 장착 완료,내년 8월 발사 한국형 달탐사선 '순항'…美 섀도우캠 장착 완료,내년 8월 발사 한국형 달탐사선 '순항'…美 섀도우캠 장착 완료,173,31,31,0.8723999857902527,0.8435047193017593,1717,257,257,57.14,4,7,33.33,4,12,14.29,1,7,25.0,1,4,0.0,0,7,0.0,0,2
1573,최적 달기지 탐색 위한 NASA의 고성능카메라 韓달궤도선에 장착,한국형 달궤도선에 美NASA 고정밀 촬영 카메라 장착 완료,달 뒷면 숨겨진 비밀 밝힐 ‘섀도캠’ 달 궤도선에 장착,173,31,31,0.8507999777793884,0.7365554742024373,1717,265,263,57.14,4,7,40.0,4,10,28.57,2,7,40.0,2,5,14.29,1,7,50.0,1,2
1574,달 표면 미지의 영역 밝힐 NASA '섀도캠' 한국형 달궤도선 탑재,달 표면 미지의 영역 밝힌다…NASA 탑재체 韓 달궤도선에 탑재,달 표면 미지의 영역 밝힌다…NASA 탑재체 韓 달궤도선에 탑재,173,31,31,0.9164000153541565,1.0000000000000002,1717,258,258,85.71,6,7,50.0,6,12,57.14,4,7,44.44,4,9,0.0,0,7,0.0,0,1
1575,"한국이 쏘는 달 궤도선에 나사 '섀도우캠' 탑재…""달 뒷면 살핀다""",내년 8월 발사 한국 달 궤도선 '이상 무'...미 '섀도우캠' 장착 완료,달 표면 미지의 영역 밝힌다…NASA 탑재체 韓 달궤도선에 탑재,173,173,31,0.7986999750137329,0.7004780436001355,1717,1572,258,71.43,5,7,35.71,5,14,42.86,3,7,50.0,3,6,0.0,0,7,0.0,0,0
1576,"유인 달탐사 착륙지 찾을 미 NASA 섀도캠, 한국 달궤도선에 설치 끝냈다",최적 달기지 탐색 위한 NASA의 고성능카메라 韓달궤도선에 장착,"""한국, 경기상승 때 기업보다 가계의 대출투자 욕구 강해져""",173,173,37,0.8037999868392944,0.5374543273467547,1717,1573,307,85.71,6,7,46.15,6,13,42.86,3,7,37.5,3,8,14.29,1,7,100.0,1,1
1577,한국 불교 대표 선승 고우스님 열반,한국불교 대표 선승 고우스님 열반,"고우스님, 봉암사서 열반…한국 불교 대표 ‘선승’",174,174,174,0.9884999990463257,1.0,1717,1581,1582,80.0,8,10,100.0,8,8,70.0,7,10,100.0,7,7,70.0,7,10,100.0,7,7
1578,"한국불교 대표 선승 고우스님, 봉암사서 열반(종합)",한국불교 대표 선승 고우스님 열반,‘한국불교 대표 선승’ 고우스님 열반,174,174,174,0.8867999911308289,0.9402016600702374,1717,1581,1580,70.0,7,10,100.0,7,7,70.0,7,10,100.0,7,7,70.0,7,10,100.0,7,7
